INDICATOR_ID,COUNTRY_ID,YEAR,TYPE,METADATA
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.25,FIN,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.25,GHA,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.25,KOR,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.25,KOR,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.25,LKA,2016,Change:Age group,"Population between 30 -55 year-old"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.25,LKA,2016,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.25,MDV,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.25,MEX,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.25,MLT,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.25,PAK,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.25,PSE,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.25,SVN,2014,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.25,SVN,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.25,SVN,2016,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,ARG,2016,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,AUT,2014,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,AUT,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,BEL,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,BGR,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,BGR,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,BIH,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,BIH,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,BOL,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,FIN,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,GHA,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,HRV,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,HUN,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,KOR,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,KOR,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,LKA,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,LKA,2016,Change:Age group,"Over 55-year-old population"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,LKA,2016,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,LVA,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,MDA,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,MDA,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,MDV,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,MEX,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,MKD,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,MLT,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,MNG,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,PAK,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,PRT,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,PRT,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,PSE,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,ROU,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,SRB,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,SVK,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,SVK,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,SVN,2014,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,SVN,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.65,SVN,2016,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,ARG,2016,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,BEL,2015,Under Coverage:Level of education,"Included in Some or completed primary category"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,BGR,2015,Under Coverage:Level of education,"Included in Some or completed primary category"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,BIH,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,BIH,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,BOL,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,BRN,2014,Under Coverage:Level of education,"Included in Some or completed primary category"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,CAN,2015,Under Coverage:Level of education,"Included in Some or completed primary category"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,CHE,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,ESP,2014,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,ESP,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,FIN,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,FRA,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,GEO,2015,Over Coverage:Level of education,"Includes Some primary education"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,GHA,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,HRV,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,HUN,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,ITA,2014,Over Coverage:Level of education,"Includes Some primary education"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,ITA,2015,Over Coverage:Level of education,"Includes Some primary education"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,KOR,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,KOR,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,KOR,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,KOR,2015,Under Coverage:Level of education,"Included in Some or completed primary category"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,LKA,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,LTU,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,LVA,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,MDA,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,MDV,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,MEX,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,MLT,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,MLT,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,MNG,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,PAK,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,PRI,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,PRT,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,PRT,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,PSE,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,SRB,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,SVK,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,SVN,2014,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,SVN,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.0,SVN,2016,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,ARG,2016,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,AUT,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,AUT,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,BEL,2014,Over Coverage:Level of education,"Includes No primary schooling"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,BEL,2015,Over Coverage:Level of education,"Includes No primary schooling"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,BGR,2014,Over Coverage:Level of education,"Includes No primary schooling"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,BGR,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,BGR,2015,Over Coverage:Level of education,"Includes No primary schooling"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,BIH,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,BIH,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,BRN,2014,Over Coverage:Level of education,"Includes No primary schooling"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,CAN,2015,Over Coverage:Level of education,"Includes No primary schooling"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,EST,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,FIN,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,GEO,2015,Under Coverage:Level of education,"Does not include Some primary education"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,GHA,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,HUN,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,HUN,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,ISR,2014,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,ITA,2014,Under Coverage:Level of education,"Does not include Some primary education"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,ITA,2015,Under Coverage:Level of education,"Does not include Some primary education"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,JPN,2015,Over Coverage:Level of education,"Includes secondary or post-secondary non-teriary education"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,KOR,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,KOR,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,KOR,2015,Over Coverage:Level of education,"Includes No primary schooling"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,LKA,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,LKA,2016,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,LTU,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,LTU,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,LUX,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,MDA,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,MDV,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,MEX,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,MLT,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,MLT,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,MNG,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,PAK,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,PSE,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,ROU,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,SRB,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,SVK,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,SVK,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,SVN,2014,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,SVN,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,SVN,2016,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.1,SWE,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.2,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.2,ARG,2016,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.2,BIH,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.2,BIH,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.2,FIN,2014,Change:Year,"Reference year 2013"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.2,FIN,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.2,GEO,2015,Over Coverage:Level of education,"Includes secondary or post-secondary non-teriary education"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.2,GHA,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.2,JPN,2015,Under Coverage:Level of education,"Included in Some or completed primary category"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.2,KOR,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.2,KOR,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.2,LKA,2016,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.2,MDV,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.2,MEX,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.2,MLT,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.2,MNG,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.2,PAK,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.2,PER,2016,Over Coverage:Level of education,"Includes secondary or post-secondary non-teriary education"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.2,PSE,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.2,SVN,2014,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.2,SVN,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.2,SVN,2016,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.3,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.3,ARG,2016,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.3,BIH,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.3,BIH,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.3,FIN,2014,Change:Year,"Reference year 2013"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.3,FIN,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.3,GHA,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.3,KOR,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.3,KOR,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.3,LKA,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.3,LKA,2016,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.3,MDV,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.3,MEX,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.3,MLT,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.3,PAK,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.3,PSE,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.3,SVN,2014,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.3,SVN,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.HATLEV.3,SVN,2016,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.1,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.1,ARG,2016,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.1,BIH,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.1,BIH,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.1,FIN,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.1,GHA,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.1,KOR,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.1,KOR,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.1,LKA,2016,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.1,MDV,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.1,MEX,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.1,MLT,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.1,PAK,2015,Over Coverage:Classification,"Includes other industry(ies)"
